id,experiment_run_id,request_id,trace_id,endpoint,latency_ms,status_code,grpc_status,response_category,fallback_active,fallback_reason,degraded_services,error_type,created_at,scenario,condition,run_number,vision_status,ocr_status,asr_status,available_modalities,invalid_reason
19557,111,req-B2-treatment-run1-5-12-1782607505784-76s7z7a7,req-B2-treatment-run1-5-12-1782607505784-76s7z7a7,/api/v1/infer,386.0,200,,partial,True,asr_worker_unavailable,asr,,2026-06-28 00:45:06.175075+00:00,B2,treatment,1,success,success,failure,"vision,ocr",
19558,111,req-B2-treatment-run1-4-18-1782607506299-nlm4ktsv,req-B2-treatment-run1-4-18-1782607506299-nlm4ktsv,/api/v1/infer,383.0,200,,partial,True,asr_worker_unavailable,asr,,2026-06-28 00:45:06.688102+00:00,B2,treatment,1,success,success,failure,"vision,ocr",
19559,111,req-B2-treatment-run1-1-19-1782607506885-533rks6j,req-B2-treatment-run1-1-19-1782607506885-533rks6j,/api/v1/infer,403.0,200,,partial,True,asr_worker_unavailable,asr,,2026-06-28 00:45:07.294333+00:00,B2,treatment,1,success,success,failure,"vision,ocr",
19560,111,req-B2-treatment-run1-5-13-1782607507178-xmow58ux,req-B2-treatment-run1-5-13-1782607507178-xmow58ux,/api/v1/infer,410.0,200,,partial,True,asr_worker_unavailable,asr,,2026-06-28 00:45:07.595423+00:00,B2,treatment,1,success,success,failure,"vision,ocr",
19561,111,req-B2-treatment-run1-4-19-1782607507691-ysoa7vb0,req-B2-treatment-run1-4-19-1782607507691-ysoa7vb0,/api/v1/infer,379.0,200,,partial,True,asr_worker_unavailable,asr,,2026-06-28 00:45:08.076257+00:00,B2,treatment,1,success,success,failure,"vision,ocr",
19562,111,req-B2-treatment-run1-1-20-1782607508297-2u0der6x,req-B2-treatment-run1-1-20-1782607508297-2u0der6x,/api/v1/infer,386.0,200,,partial,True,asr_worker_unavailable,asr,,2026-06-28 00:45:08.689908+00:00,B2,treatment,1,success,success,failure,"vision,ocr",
19563,111,req-B2-treatment-run1-5-14-1782607508598-ixhzj0ah,req-B2-treatment-run1-5-14-1782607508598-ixhzj0ah,/api/v1/infer,403.0,200,,partial,True,asr_worker_unavailable,asr,,2026-06-28 00:45:09.006839+00:00,B2,treatment,1,success,success,failure,"vision,ocr",
19564,111,req-B2-treatment-run1-4-20-1782607509081-egp2i4vu,req-B2-treatment-run1-4-20-1782607509081-egp2i4vu,/api/v1/infer,321.0,200,,partial,True,asr_worker_unavailable,asr,,2026-06-28 00:45:09.407867+00:00,B2,treatment,1,success,success,failure,"vision,ocr",
19565,111,req-B2-treatment-run1-1-21-1782607509694-svg02god,req-B2-treatment-run1-1-21-1782607509694-svg02god,/api/v1/infer,381.0,200,,partial,True,asr_worker_unavailable,asr,,2026-06-28 00:45:10.081555+00:00,B2,treatment,1,success,success,failure,"vision,ocr",
19566,111,req-B2-treatment-run1-5-15-1782607510010-hwummljm,req-B2-treatment-run1-5-15-1782607510010-hwummljm,/api/v1/infer,398.0,200,,partial,True,asr_worker_unavailable,asr,,2026-06-28 00:45:10.413320+00:00,B2,treatment,1,success,success,failure,"vision,ocr",
